Time,P0PX,P0PY,P0PZ,P0RX,P0RY,P0RZ,P0LPX,P0LPY,P0LPZ,P0LRX,P0LRY,P0LRZ,P0RPX,P0RPY,P0RPZ,P0RRX,P0RRY,P0RRZ,P0M,P1PX,P1PY,P1PZ,P1RX,P1RY,P1RZ,P1LPX,P1LPY,P1LPZ,P1LRX,P1LRY,P1LRZ,P1RPX,P1RPY,P1RPZ,P1RRX,P1RRY,P1RRZ,P1M,P2PX,P2PY,P2PZ,P2RX,P2RY,P2RZ,P2LPX,P2LPY,P2LPZ,P2LRX,P2LRY,P2LRZ,P2RPX,P2RPY,P2RPZ,P2RRX,P2RRY,P2RRZ,P2M
19.62532,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05758,1.525747,-3.039546,329.0266,296.4721,261.2364,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
30.92791,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05836,1.526732,-3.040295,328.7976,297.3818,259.8613,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.63143,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05784,1.525883,-3.039668,328.9943,296.7393,261.0439,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.63788,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05811,1.526018,-3.039788,328.9632,297.0023,260.8544,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.6433,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05822,1.526084,-3.039845,328.9479,297.117,260.7605,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
30.9446,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.0581,1.527066,-3.040496,328.7233,297.2202,259.4016,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.6502,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05823,1.526103,-3.039859,328.9434,297.1307,260.7339,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.65619,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05824,1.526125,-3.039875,328.9382,297.1464,260.7035,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.66164,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05825,1.526145,-3.03989,328.9335,297.1606,260.6759,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
30.96128,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05774,1.527233,-3.040576,328.6868,296.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.66857,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05826,1.526164,-3.039904,328.929,297.1743,260.6494,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.67431,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05828,1.526186,-3.03992,328.9237,297.1903,260.6184,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.67992,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05829,1.526205,-3.039934,328.9192,297.2041,260.5917,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
30.97795,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05706,1.527233,-3.040512,328.6868,296.3397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.68669,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.0583,1.526224,-3.039947,328.9149,297.2171,260.5664,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.69277,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05829,1.526294,-3.039994,328.8989,297.2253,260.4695,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.69818,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05827,1.526388,-3.040055,328.8775,297.2245,260.3396,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
30.99464,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20797,1.492079,-2.988705,351.5366,334.2768,44.86468,-11.0587,1.527233,-3.039782,328.6868,295.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.70514,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05825,1.526477,-3.040113,328.8571,297.2238,260.2155,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.71094,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05822,1.526597,-3.040191,328.8299,297.2228,260.0499,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.01132,-11.16079,1.585153,-3.433083,19.8,359.4,-1.417843E-08,-11.20897,1.492079,-2.988866,351.5366,334.0768,44.86468,-11.05953,1.527233,-3.039421,328.6868,295.7397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.71779,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05819,1.526687,-3.04025,328.8094,297.2222,259.9252,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.72378,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20597,1.492079,-2.988394,351.5366,334.6768,44.86469,-11.05816,1.526804,-3.040326,328.7828,297.2215,259.7633,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.72959,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20782,1.492079,-2.988682,351.5366,334.3067,44.86468,-11.05814,1.526904,-3.04039,328.7601,297.2209,259.6256,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.028,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20897,1.492079,-2.988866,351.5366,334.0768,44.86468,-11.05953,1.527233,-3.039421,328.6868,295.7397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.7364,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20784,1.492079,-2.988684,351.5366,334.3041,44.86468,-11.05812,1.526995,-3.04045,328.7394,297.2205,259.4994,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.74176,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20785,1.492079,-2.988687,351.5366,334.3008,44.86468,-11.05813,1.527075,-3.040458,328.7215,297.153,259.3895,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.74748,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20786,1.492079,-2.988689,351.5366,334.2982,44.86468,-11.0582,1.527093,-3.04038,328.7177,297.0132,259.3643,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.04467,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20897,1.492079,-2.988866,351.5366,334.0768,44.86468,-11.05953,1.527233,-3.039421,328.6868,295.7397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.75428,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20788,1.492079,-2.988691,351.5366,334.2957,44.86468,-11.05826,1.527111,-3.040303,328.7139,296.8751,259.3395,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.75977,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20789,1.492079,-2.988693,351.5366,334.2924,44.86468,-11.05834,1.527134,-3.040206,328.709,296.7011,259.3082,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.06137,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.7655,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20791,1.492079,-2.988695,351.5366,334.2899,44.86468,-11.05841,1.527152,-3.04013,328.7052,296.5649,259.2838,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.77218,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20792,1.492079,-2.988698,351.5366,334.287,44.86468,-11.05848,1.527172,-3.040042,328.7007,296.4071,259.2554,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.77773,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20794,1.492079,-2.9887,351.5366,334.284,44.86468,-11.05856,1.527193,-3.039954,328.696,296.2483,259.2268,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.07803,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.78436,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20795,1.492079,-2.988702,351.5366,334.2814,44.86468,-11.05862,1.527211,-3.039877,328.6919,296.1104,259.2021,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.79,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20796,1.492079,-2.988704,351.5366,334.2782,44.86468,-11.05871,1.527233,-3.03978,328.6868,295.9389,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.79557,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20802,1.492079,-2.988713,351.5366,334.2674,44.86468,-11.05879,1.527233,-3.039741,328.6868,295.9173,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.09473,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.80252,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20813,1.492079,-2.988731,351.5366,334.2444,44.86468,-11.05889,1.527233,-3.0397,328.6868,295.8943,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.80817,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20828,1.492079,-2.988755,351.5366,334.2154,44.86468,-11.05901,1.527233,-3.039648,328.6868,295.8653,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.81364,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20839,1.492079,-2.988772,351.5366,334.1937,44.86468,-11.0591,1.527233,-3.039608,328.6868,295.8436,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.11139,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.82065,-11.16024,1.585701,-3.433197,20,359.2,0,-11.2085,1.492079,-2.988791,351.5366,334.1707,44.86468,-11.05919,1.527233,-3.039567,328.6868,295.8205,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.82634,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20865,1.492079,-2.988814,351.5366,334.1419,44.86468,-11.05931,1.527233,-3.039515,328.6868,295.7918,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.12808,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.83191,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20876,1.492079,-2.988831,351.5366,334.12,44.86468,-11.0594,1.527233,-3.039475,328.6868,295.7699,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.83853,-11.16024,1.585701,-3.433197,20,359.2,0,-11.20888,1.492079,-2.98885,351.5366,334.0964,44.86468,-11.0595,1.527233,-3.039433,328.6868,295.7463,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.84405,-11.16019,1.585701,-3.433196,20,359.1803,0,-11.20901,1.492079,-2.988871,351.5366,334.0707,44.86469,-11.05961,1.527233,-3.039387,328.6868,295.7208,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.14475,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.85093,-11.16012,1.585701,-3.433195,20,359.157,-1.419636E-08,-11.20912,1.492079,-2.98889,351.5366,334.0474,44.86468,-11.0597,1.527233,-3.039346,328.6868,295.6974,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.85657,-11.16005,1.585701,-3.433194,20,359.1306,0,-11.20925,1.492079,-2.988912,351.5366,334.021,44.86468,-11.05981,1.527233,-3.039298,328.6868,295.6711,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.86203,-11.15999,1.585701,-3.433193,20,359.1082,-1.419636E-08,-11.20937,1.492079,-2.98893,351.5366,333.9986,44.86468,-11.0599,1.527233,-3.039258,328.6868,295.6487,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.16145,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.86903,-11.15993,1.585701,-3.433192,20,359.0848,0,-11.20948,1.492079,-2.988949,351.5366,333.9752,44.86468,-11.06,1.527233,-3.039217,328.6868,295.6253,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.87432,-11.15985,1.585701,-3.43319,20,359.0584,1.419636E-08,-11.20962,1.492079,-2.988971,351.5366,333.9488,44.86468,-11.06011,1.527233,-3.039169,328.6868,295.5988,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
19.8798,-11.1598,1.585701,-3.43319,20,359.0373,0,-11.20972,1.492079,-2.988988,351.5366,333.9276,44.86468,-11.0602,1.527233,-3.039131,328.6868,295.5777,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
31.17812,-11.15969,1.585701,-3.433188,20,359,0,-11.20998,1.492079,-2.98903,351.5366,333.8768,44.86468,-11.06035,1.527233,-3.039063,328.6868,295.5397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
